23955.06
24869.27
24821.66
25268.42
26048.99
25582.91
28547.1
26908.71
26311.65
26279.48
28071.26
29601.54
30917.73
33482.25
31986.97
33392.83
35730.36
39008.07
39793.98
39660.78
44688.66
40446.42
37980.85
44392.66
42583.71
44387.9
48310.22
49566.07
49730.58
53487.96
55339.76
56464.39
59477.13
61664.68
66578.63
63188.16
60108.17
61230.87
63366.34
55385.73
55792.46
47522.07
49038.71
47380.95
46265.27
46620.03
42117.4
40640.39
39799
38460.54
25291.39
27246.38
26776.29
25411.09
21923.27
25386.25
28319.93
29212.9
30262.52
33997.11
38215.94
38214.58
39881.63
39275.95
39686.24
40054.59
38708.61
42395.54
43664.78
40550.33
40376.84
42713.97
41717.62
45133.77
45756.17
45641.9
47718.8
47396.02
46874.11
48626.25
50198
49215.53
48394.02
47185.61
39774
36765.94
40577.52
37601.56
37788.65
40392.48
41499.43
41526.42
39761.78
36860.67
40349.79
39213.05
41852.69
43462.14
43264.17
44602.83
47479.87
47613.95
45868.35
44724.88
43665.21
46145.44
44893.99
46258.91
49818.48
50936.34
53887.13
54544.73
51362.3
50593.45
52983.97
51684.41
51497.7
52581.76
51815.43
51608.79
52781.56
54574.21
53320.13
53238
51511.68
51516.62
53042.6
53649.9
56518.96
55553.99
53836.45
51860.33
49318.58
49935.09
51233.42
48418.14
46564.08
42924.6
45770.44
47778.01
47914.18
46695.37
44773.75
46905.6
47456.36
47448.1
48381.29
48579.08
51295.58
55560.23
58657.32
59069.56
61699.64
60907.75
61701.57
62362.29
64135.52
63700.76
63342.71
63857.97
63237.38
66861.31
62659.44
58965.53
59628.04
58233.23
56264.51
59871.2
59900.47
59450.56
54027.32
56472.16
57331.35
60661.36
60564.73
60026.06
60990.17
56753.79
59852.7
60146.67
55909.06
